id,x1,x2,x3,x4,x5,y
22273,0,8,4,3,9,379.9380392994791
22274,2,1,3,9,0,63.974082287671976
22275,9,3,6,7,5,851.3210666707579
22276,8,0,5,4,0,547.8595984930313
22277,2,9,0,6,0,119.55107615875477
22278,8,1,4,8,4,581.9588702133013
22279,4,9,7,0,4,310.4344951692487
22280,9,2,6,8,4,823.4862020969138
22281,2,2,0,1,3,41.11198419017518
22282,7,1,5,1,7,392.18162141491774
22283,9,7,7,9,8,1068.9488727911769
22284,8,9,1,0,7,848.0958905706658
22285,1,3,2,3,2,55.50131496613163
22286,6,7,8,0,5,429.3098794178397
22287,6,1,2,4,6,267.5315255122952
22288,4,5,3,8,6,258.9495905068387
22289,2,8,1,9,7,344.48283614621045
22290,3,5,3,9,4,186.17122325334148
22291,3,5,2,2,1,88.15824517389753
22292,1,8,0,1,7,294.84269517800357
22293,9,0,4,7,3,776.819076343078
22294,1,4,9,0,9,188.66693540995723
22295,0,3,8,6,8,159.91681138705053
22296,5,4,6,9,2,236.01606383884263
22297,6,1,0,2,3,239.34729485245376
22298,6,3,2,7,1,278.4899197128956
22299,4,9,4,5,9,506.780535707207
22300,2,3,8,0,7,125.29771618548592
22301,0,2,9,3,6,94.44137552594353
22302,8,6,2,9,6,743.182057668633
22303,3,2,6,3,6,112.78001622642616
22304,4,1,2,0,9,107.27511478509048
22305,0,7,1,1,2,113.6895630784076
22306,2,4,7,4,0,65.34253572212648
22307,2,6,9,8,1,135.45817619941135
22308,0,6,6,5,3,151.87047246396986
22309,2,0,7,6,3,59.761423422190184
22310,5,5,2,2,3,226.46421415979168
22311,9,6,7,2,7,964.7710487648146
22312,9,8,1,2,2,870.6446981895199
22313,0,2,2,3,8,89.04828032832191
22314,8,2,2,3,7,593.8393651831444
22315,3,4,0,9,0,88.11005925658671
22316,6,7,1,1,5,413.75810632574263
22317,2,6,8,7,1,127.77770399187318
22318,0,8,1,2,6,269.72869776300587
22319,9,2,1,6,2,782.8784234108583
22320,0,9,6,9,7,396.5836239067157
22321,1,3,4,2,1,44.21369118696857
22322,7,0,5,2,0,368.84914027881524
22323,1,8,9,2,6,294.21003242765426
22324,3,2,2,5,1,70.15853820673831
22325,9,8,4,1,3,906.6343538357153
22326,9,9,6,9,9,1197.0232405396334
22327,7,5,5,3,4,478.04116171460817
22328,8,5,6,7,7,730.7543789915222
22329,8,1,7,6,8,596.4000832746442
22330,5,7,3,1,6,356.7465216701028
22331,9,1,4,3,4,773.0263526562817
22332,9,8,7,9,3,955.2843319549681
22333,6,3,0,4,3,281.55380257843797
22334,0,6,3,2,7,223.01021105411223
22335,9,7,5,0,4,905.6771553289512
22336,0,2,9,2,0,41.36962194267769
22337,7,7,6,2,4,532.4892849682265
22338,4,8,2,5,1,191.67426791271265
22339,1,5,4,3,4,133.21496594352988
22340,3,3,7,1,8,158.5898373293831
22341,7,9,2,4,4,594.9890964466251
22342,3,9,7,2,9,463.0962326329658
22343,4,7,7,2,6,312.7578009192903
22344,9,4,3,6,7,896.4160521555541
22345,1,7,6,0,8,292.4275173091539
22346,6,4,7,4,8,401.0042090418517
22347,3,4,2,3,7,176.21424603259166
22348,1,3,6,8,4,116.5715537634576
22349,2,6,5,8,7,267.6936032361084
22350,5,2,8,7,7,244.2720761413505
22351,2,6,2,8,6,234.96358301254125
22352,2,6,5,9,2,152.1966059734541
22353,6,7,0,3,1,308.81601299128926
22354,7,3,8,5,1,413.13805536035886
22355,4,4,6,1,0,103.59509893998082
22356,2,5,0,9,7,218.0903222659819
22357,7,7,0,2,9,654.4891768730437
22358,3,3,3,8,0,85.39714754519572
22359,1,1,8,3,9,77.76018716495663
22360,8,3,3,7,7,649.3809632239955
22361,1,7,9,8,7,313.9280960059356
22362,4,8,0,6,9,446.5367534102509
22363,5,8,1,8,9,520.8812703085166
22364,0,7,3,5,7,279.2329117998553
22365,2,9,7,0,1,146.5503693379051
22366,1,1,6,8,7,88.30422119287641
22367,7,4,2,9,2,442.98248870077515
22368,1,0,8,6,3,55.922068624546895
22369,1,7,5,5,9,342.10388450954764
22370,5,4,0,7,1,192.40820018797592
22371,3,1,9,0,1,59.58832990945415
22372,2,9,7,4,1,166.90391770875513
22373,3,6,3,4,0,92.79707385205522
22374,2,6,2,2,9,276.41054863608434
22375,0,5,3,2,4,124.91081129922458
22376,9,5,2,5,1,805.5768181766177
22377,7,0,7,2,4,374.98808703206424
22378,3,2,1,9,5,119.03970153898594
22379,6,6,1,9,2,348.7731905442436
22380,0,3,8,8,8,169.78874287991815
22381,7,7,5,4,0,427.02895563722615
22382,4,1,2,0,8,103.91871376327559
22383,8,3,5,7,3,607.8161613605592
22384,4,6,4,7,8,339.33377163847496
22385,6,9,4,9,5,534.7602772264505
22386,3,3,3,0,6,117.02139620746777
22387,9,0,8,1,3,758.5356314302569
22388,2,3,7,6,8,164.64933112321526
22389,6,1,3,7,5,281.2271374761723
22390,9,7,0,0,4,890.692598952976
22391,6,1,0,9,5,282.2469913137124
22392,6,2,3,9,3,298.84817341982085
22393,0,5,7,6,9,256.433013332029
22394,8,5,6,2,8,725.36843548406
22395,2,6,3,0,3,125.76342076597308
22396,3,7,8,1,7,301.38719619982163
22397,4,3,6,4,6,183.9394462237606
22398,6,4,0,0,7,344.15218452955287
22399,4,4,0,3,8,223.11044540728932
22400,5,2,3,4,5,198.45820552632995
22401,6,6,0,6,4,378.84092149916233
22402,2,2,8,8,0,76.19978631904787
22403,1,7,9,5,6,270.42394901812656
22404,3,1,5,0,5,63.85313304488851
22405,9,5,1,7,5,892.1764939879038
22406,1,4,4,9,8,202.15395237517802
22407,8,2,1,2,2,545.5080596835649
22408,7,5,6,7,2,461.4263574621757
22409,6,6,7,4,3,365.12653115724555
22410,0,7,7,8,8,334.2724523411509
22411,0,8,3,3,6,280.6759435862322
22412,7,8,7,1,8,689.9892504390652
22413,1,6,4,3,1,88.10045002432744
22414,9,4,5,6,4,854.2244817934484
22415,8,7,6,1,3,668.2809660549916
22416,1,7,8,0,3,158.29633743642344
22417,5,2,1,9,5,217.01533168294455
22418,5,5,6,9,6,333.33432448615184
22419,6,9,8,0,6,537.5693986606489
22420,4,4,3,1,9,238.65771447747346
22421,8,7,0,1,4,678.8011066866525
22422,1,2,7,4,2,62.255545650716876
22423,2,9,4,0,8,389.82160941646265
22424,0,0,4,5,0,37.695365039046386
22425,3,7,1,2,1,117.64475453224844
22426,1,7,7,8,4,223.5038816098531
22427,2,6,0,5,6,213.64090734347917
22428,9,5,5,8,8,969.4099546362058
22429,9,6,6,4,5,923.9054153346733
22430,3,2,0,9,5,116.4335268919333
22431,5,3,3,3,2,182.25374553234803
22432,7,8,9,3,0,449.4616290641583
22433,9,6,8,3,5,924.7066820365645
22434,8,6,4,6,5,710.7180067620886
22435,0,8,3,2,1,115.9121668040024
22436,8,4,1,1,8,664.7025840861759
22437,1,2,4,2,1,35.43527640948761
22438,4,3,9,2,6,182.736038988218
22439,1,3,1,2,5,83.7354539140016
22440,7,2,5,7,8,461.77472254745743
22441,0,7,4,7,4,208.78350069965492
22442,5,5,9,0,5,277.36354572716067
22443,3,5,1,1,6,180.3487091136419
22444,4,5,6,6,1,157.77496279818047
22445,0,9,4,4,8,401.8277855545406
22446,8,7,1,6,7,790.9372503411523
22447,9,0,7,0,0,750.8257768601596
22448,2,4,4,3,7,163.12961573719477
22449,6,3,6,4,4,311.83092716165436
22450,3,9,8,3,8,435.1798059378892
22451,8,3,9,5,0,573.5988320933147
22452,5,3,5,0,2,173.0384488201524
22453,2,5,4,4,6,185.48704104294012
22454,1,3,2,6,4,94.70344845315073
22455,5,8,8,9,5,418.1583369224688
22456,0,0,8,3,7,39.791537853933626
22457,4,1,8,1,9,130.29310141505164
22458,2,0,1,7,9,46.54968212025598
22459,5,3,4,9,4,239.1247425615875
22460,3,8,4,4,5,283.17052080407024
22461,0,7,3,6,2,144.1017082669036
22462,7,1,4,0,9,392.8093081850861
22463,8,5,4,5,6,694.9799906006509
22464,6,6,3,3,0,276.7351596861458
22465,1,1,5,5,7,70.28581909739367
22466,4,5,9,1,1,141.85292552849646
22467,1,0,0,1,9,6.728958079293807
22468,7,8,3,2,0,426.7705215011282
22469,2,5,8,9,3,162.0115688419505
22470,8,8,0,4,8,852.3907676003118
22471,4,5,3,0,5,198.07585502895316
22472,4,2,2,9,7,175.66524974756797
22473,6,5,6,7,3,354.63855152444603
22474,7,6,9,4,0,426.26329551419997
22475,1,7,0,9,9,347.8742721581697
22476,3,3,9,6,9,201.63453864612404
22477,5,0,0,0,3,125.69633537733291
22478,9,6,4,0,7,945.9875827991623
22479,8,0,2,9,5,563.4805783685941
22480,8,2,3,9,5,610.6143283668981
22481,2,0,3,0,7,17.04525551742366
22482,1,6,0,4,3,129.7325509795116
22483,4,5,6,5,0,132.53316335390898
22484,9,4,0,8,8,913.4211087258051
22485,6,0,8,3,7,255.5903698118781
22486,7,1,8,1,3,385.5412223952831
22487,1,1,0,9,7,75.51764273883208
22488,8,6,2,1,3,631.9159745648333
22489,2,8,0,4,4,220.4088570403409
22490,9,5,7,9,2,860.891801891329
22491,7,3,9,5,2,428.89224347048844
22492,1,2,2,5,0,36.4420837580878
22493,6,8,5,2,6,497.1044939760497
22494,3,7,3,8,7,321.5389467833615
22495,0,9,1,8,0,124.94058903685979
22496,7,0,7,6,3,394.20166395561654
22497,5,1,4,9,5,203.43706997458835
22498,7,3,7,4,4,441.81931461412404
22499,8,3,6,5,6,636.6087129654496
22500,2,8,2,7,2,177.0723211959171
22501,7,3,3,7,7,480.7985519144211
22502,2,0,6,7,2,61.89219281887084
22503,7,6,1,2,9,608.6990892339215
22504,9,5,6,3,7,927.71824271637
22505,3,7,4,8,5,268.16930243310367
22506,8,5,2,8,5,683.504815733549
22507,8,7,9,7,5,763.2147456017291
22508,1,5,4,3,7,193.42205772586308
22509,1,3,1,5,0,38.91013684420441
22510,1,0,7,8,3,62.92768186669081
22511,7,8,7,7,1,495.98578457488696
22512,7,5,4,8,3,480.88943823984584
22513,6,9,8,7,4,500.20767583013514
22514,6,1,4,1,9,270.8769493943434
22515,7,3,0,8,5,452.2461809898527
22516,0,4,3,2,0,35.57609070902153
22517,0,2,4,8,8,120.39528635735988
22518,0,4,9,2,1,69.47354593895318
22519,3,2,2,7,6,120.34943602673654
22520,5,4,8,9,3,258.31419029105626
22521,6,9,5,6,0,342.7135550135761
22522,5,7,8,6,4,340.5809997832027
22523,3,8,8,3,2,194.48648969226812
22524,1,6,9,0,4,160.67597751215044
22525,4,4,7,1,3,154.33425869749422
22526,8,6,8,3,7,755.8557559437576
22527,0,6,7,0,8,249.3830049745324
22528,9,5,8,1,4,863.8790725449973
22529,3,5,8,1,0,81.63775744467054
22530,3,2,0,0,7,87.63361850878621
22531,0,0,6,2,5,28.68277779406523
22532,7,9,9,3,9,790.1216556308033
22533,0,6,8,5,2,133.65743240202167
22534,6,4,9,0,1,275.43392761955437
22535,1,1,1,4,4,41.611180917542136
22536,3,8,3,0,4,228.23298350247575
22537,2,1,1,9,0,57.87947226312368
22538,3,3,2,6,2,96.39420256441959
22539,4,5,7,8,6,270.4831478698938
22540,4,2,4,7,3,139.71691500717515
22541,7,4,2,5,3,438.8764147333424
22542,3,8,2,7,2,196.58001289428574
22543,9,8,7,8,1,886.7205341177925
22544,3,4,0,2,0,53.39317621231935
22545,3,6,2,1,7,242.56209630751437
22546,9,9,5,5,1,886.9196792746698
22547,0,4,2,1,4,91.4649859047845
22548,5,7,3,8,3,307.6899287620688
22549,0,3,1,4,1,44.45479357547203
22550,6,1,2,8,9,299.4127325583489
22551,9,7,7,9,5,984.4438676996873
22552,0,3,4,2,6,103.7536440498691
22553,1,5,0,1,7,171.1655859890358
22554,2,0,5,4,8,43.01212974862411
22555,2,1,3,8,0,58.00490124172203
22556,3,7,8,4,3,204.67583959998922
22557,9,4,9,5,2,829.1272345320915
22558,2,9,1,0,3,200.73776824067994
22559,9,8,8,3,4,960.9171372056703
22560,2,2,4,2,6,82.64597009376634
22561,4,9,9,5,6,413.79168757894456
22562,7,4,8,2,8,521.3404066546709
22563,8,0,4,7,3,559.2486086019707
22564,9,8,8,5,5,1002.0235049789687
22565,8,2,6,9,6,627.43139442302
22566,8,7,0,0,8,785.3046505219282
22567,4,0,8,7,6,123.64449775303649
22568,6,4,5,4,5,347.5216657990391
22569,1,0,9,4,0,48.8018104009953
22570,3,5,3,0,2,101.09696090766094
22571,6,1,8,6,4,287.0384217355072
22572,6,0,6,7,9,269.27721900085226
22573,7,2,5,9,7,463.05541343345556
22574,4,1,0,6,5,115.01711711395127
22575,7,2,6,5,5,430.1686399646491
22576,2,9,7,0,0,110.41297860975796
22577,4,6,1,7,8,330.2743093498426
22578,7,3,5,3,4,430.15756299174154
22579,6,7,9,4,5,452.6421470157661
22580,4,9,1,8,4,332.14451046284785
22581,7,8,8,8,2,535.3128755548157
22582,0,9,2,7,6,338.1863989094393
22583,0,6,7,4,6,221.19221192541178
22584,6,8,0,6,0,310.62723414235927
22585,5,4,9,6,4,262.6043903379114
22586,5,4,0,5,7,278.3613890651593
22587,6,8,2,7,4,449.4382551831642
22588,6,3,1,6,5,318.7880940871078
22589,6,7,5,1,7,481.5643490188628
22590,7,2,2,3,7,424.7699262246017
22591,3,0,0,8,3,67.17649235318024
22592,3,4,7,7,1,115.74836966669561
22593,6,5,4,3,9,448.89067955497546
22594,5,8,2,9,6,432.6034723245769
22595,7,4,8,0,1,399.1950621785511
22596,6,4,5,8,4,351.1171354355213
22597,1,1,4,2,6,48.8618765753449
22598,5,3,6,7,1,199.96957503046013
22599,9,2,5,1,4,785.1438347909714
22600,5,7,6,2,4,314.03558188429446
22601,2,3,9,5,4,117.15191931059238
22602,6,6,7,8,4,409.59043131230703
22603,9,3,4,5,2,799.0081264315774
22604,8,1,0,8,1,557.0846916883697
22605,9,3,5,4,8,869.2306898746228
22606,7,4,0,5,0,384.4594530939879
22607,9,7,7,7,3,918.6693465846996
22608,8,2,8,6,9,642.0828162023523
22609,8,0,3,2,9,531.9673573436057
22610,2,6,0,7,9,295.3870106281738
22611,5,3,4,9,8,287.2539965992215
22612,4,2,6,9,9,203.2146541300781
22613,7,9,6,8,6,698.6785153113171
22614,2,3,7,2,3,84.43609588485259
22615,5,3,1,8,6,249.7163132407471
22616,7,9,9,3,7,718.1302554813624
22617,9,0,4,5,0,766.7685605611704
22618,4,5,1,2,6,222.40931074971087
22619,6,3,3,9,3,315.51327805568343
22620,3,2,7,0,7,108.61102691913511
22621,4,4,4,5,5,197.0088898678173
22622,6,4,0,0,9,376.1044197375507
22623,9,2,7,7,2,805.8739571524202
22624,3,4,3,0,0,52.19295875067168
22625,1,4,1,6,7,162.3366056007598
22626,8,3,6,0,7,623.5962975728472
22627,6,2,3,4,3,273.6451796595448
22628,9,4,2,6,4,845.5632525525592
22629,4,2,6,2,9,168.56110780657326
22630,4,5,6,0,8,267.8576656210534
22631,7,5,4,0,2,420.60557622160405
22632,3,1,4,0,1,44.979596297860105
22633,0,1,4,4,8,65.49178490559119
22634,4,4,8,4,0,124.55728427636227
22635,7,6,5,5,3,491.6124724409632
22636,4,3,6,0,8,187.34474175338846
22637,5,1,6,6,0,174.15628081642137
22638,9,3,8,2,0,772.4495739379474
22639,5,8,6,4,5,387.7862460405796
22640,6,3,2,6,1,273.2601226223508
22641,3,6,4,9,5,240.85914025367967
22642,3,5,1,0,2,95.77956203115264
22643,7,8,4,4,5,599.1389446527153
22644,0,4,9,3,1,74.60943539740664
22645,6,9,2,2,2,385.3544986625714
22646,5,3,5,8,1,201.1286503598957
22647,8,6,7,5,1,618.8426570186311
22648,7,2,8,9,5,456.9223416517146
22649,3,1,1,4,6,75.02987213008255
22650,4,7,8,6,2,223.89524633268584
22651,3,8,9,4,0,138.21510388282877
22652,1,5,0,3,6,161.08389598541063
22653,2,0,5,7,8,58.68646851864187
22654,9,6,0,0,2,813.286230298474
22655,8,8,3,6,2,679.2976303790141
22656,5,0,2,7,5,166.92336471436275
22657,4,0,6,7,1,117.01774113139379
22658,4,9,2,9,6,412.484515178765
22659,2,1,8,9,1,82.29289991197052
22660,7,7,7,6,0,443.56137512994604
22661,1,7,7,1,1,104.90611120231546
22662,7,7,7,3,1,456.8227295543039
22663,4,0,9,0,4,91.44676038790817
22664,1,5,1,3,4,124.884368622929
22665,7,4,3,0,9,512.4818321560975
22666,1,6,8,9,2,154.15826100450585
22667,6,6,3,7,4,392.2315812219579
22668,2,0,9,1,1,40.62192464522769
22669,1,0,4,3,2,28.926669854623203
22670,9,8,3,1,4,935.0587930626144
22671,1,8,2,4,6,283.26714256015447
22672,3,3,6,1,1,71.02824016830189
22673,0,8,2,7,5,265.1153503517798
22674,1,9,9,6,4,283.76724367699
22675,5,1,2,6,7,190.1842056567389
22676,7,5,2,0,4,454.5200743849363
22677,3,7,1,4,7,295.1707771118368
22678,1,6,1,7,8,267.2383246256563
22679,8,3,0,9,2,590.3076204009176
22680,8,2,5,5,0,556.1353067594724
22681,8,1,0,2,1,527.5179787330504
22682,3,0,6,2,6,55.449396113055144
22683,5,2,7,4,6,218.02592062430833
22684,8,9,5,2,4,762.593996961241
22685,2,5,5,3,4,143.6426144552467
22686,4,7,7,5,1,187.4083162404632
22687,1,9,3,7,3,234.94895750511887
22688,1,3,7,3,3,82.85060654054638
22689,3,2,8,1,6,108.77529774704334
22690,4,1,0,5,7,118.72228925231653
22691,6,9,6,1,4,464.7607324885914
22692,8,9,7,5,4,783.4767113439652
22693,5,8,3,3,4,341.7272630103413
22694,0,3,0,4,4,77.8519636221743
22695,6,0,3,8,4,265.37164578002717
22696,1,0,6,1,1,24.20108085241493
22697,4,2,0,8,7,164.08590104829256
22698,8,9,8,8,4,801.3145762333517
22699,5,1,5,4,8,193.1497858523483
22700,2,0,1,7,4,46.897818277343
22701,5,1,2,5,0,157.57235985488776
22702,0,2,1,4,7,83.5038961290185
22703,7,2,1,2,5,400.46609494734975
22704,7,3,2,8,1,410.752297102409
22705,6,1,2,5,8,280.201201809121
22706,9,1,2,0,6,760.7895805356743
22707,5,8,2,1,4,328.6855264403771
22708,6,1,4,0,0,229.3633827986039
22709,8,4,6,8,9,730.5646061520998
22710,2,0,5,1,5,28.56001608640059
22711,8,3,2,8,8,663.5756605190323
22712,9,1,3,8,2,787.3852706906732
22713,0,9,5,2,4,250.68325373913137
22714,9,8,9,7,4,983.8397290376455
22715,6,3,5,0,3,276.75006474462924
22716,1,0,8,7,3,60.83957121465892
22717,3,3,6,3,9,177.1559602772427
22718,0,1,7,6,4,68.15612839356868
22719,7,3,3,7,2,420.1210375408924
22720,4,6,1,9,1,172.14403328088474
22721,2,8,0,5,1,129.972163248673
22722,5,4,8,5,8,318.90698536039514
22723,5,3,4,9,0,191.21425515328838
22724,3,9,6,3,1,177.80510289746942
22725,2,5,6,0,4,131.2970116170884
22726,4,5,2,9,2,180.7208300844764
22727,4,3,9,0,3,136.31039283356043
22728,2,6,4,9,9,317.1547628154579
22729,6,3,4,4,3,293.9004471562175
22730,3,4,5,6,1,104.21744465339741
22731,3,4,3,5,9,221.40602482062476
22732,4,3,5,9,6,205.7140748915994
22733,8,1,1,3,3,543.947875121428
22734,6,5,9,7,9,483.8975344601798
22735,2,6,6,7,6,241.87094146065328
22736,6,0,3,1,0,230.49446317895072
22737,7,9,3,7,1,504.6577557807293
22738,6,3,0,4,4,293.0918663731139
22739,9,6,2,4,1,815.8712531643963
22740,3,2,4,7,3,102.62762411387344
22741,2,7,1,9,1,133.3906386458893
22742,4,3,8,8,9,245.30192631690036
22743,2,7,0,6,2,143.6803422542625
22744,7,4,1,0,9,506.0815974299032
22745,6,0,0,6,7,246.58030384106058
22746,1,6,9,9,6,253.78626760137197
22747,6,2,2,9,5,311.7939508749435
22748,9,3,4,7,7,869.0409247639087
22749,2,2,0,7,9,119.00264509106402
22750,7,3,2,3,6,445.54989987930526
22751,6,2,9,4,5,307.7858130007292
22752,4,9,0,1,5,330.90287507557525
22753,0,7,9,5,1,129.3112571537799
22754,4,2,0,9,9,185.935502764254
22755,1,6,9,1,8,261.4558392613415
22756,0,1,5,2,4,42.35237969034984
22757,8,8,5,2,9,889.5405148930389
22758,2,7,3,6,6,264.7628159464648
22759,8,0,6,7,1,565.9687924521139
22760,2,1,7,3,4,61.13883791341783
22761,3,9,9,3,6,366.73915236845585
22762,0,6,2,8,9,298.19485622419023
22763,5,9,3,3,8,518.3043112739581
22764,2,2,2,0,7,74.5574418137893
22765,8,6,9,8,4,711.0675017033246
22766,7,0,9,6,6,400.16447320921174
22767,0,3,5,4,4,92.63322424847624
22768,4,4,5,6,6,221.89848898181387
22769,5,4,9,7,3,251.85673022435003
22770,7,9,5,0,1,475.9405104432292
22771,9,7,7,0,7,995.1788614990141
22772,8,9,1,6,9,950.8602003576865
22773,9,0,0,3,4,744.76288037013
22774,3,8,7,2,1,154.4973065578692
22775,1,8,4,8,3,213.01686185124203
22776,6,5,2,2,2,297.1028346365948
22777,5,6,8,0,6,329.56418449488757
22778,2,4,6,7,9,221.56942288134093
22779,0,8,9,2,6,293.3680350580165
22780,4,6,4,2,0,122.34226184706674
22781,8,5,0,5,9,742.8763330871676
22782,9,1,2,2,9,782.6544244334607
22783,7,3,6,9,3,451.39023661751935
22784,8,0,4,5,0,549.6058938895618
22785,6,2,8,4,9,336.33237282999704
22786,5,5,1,5,5,278.641486750867
22787,6,9,0,5,5,502.56246630912784
22788,1,6,0,0,7,205.7520881753614
22789,2,5,8,8,0,97.53314349607673
22790,6,4,9,8,2,331.08559211934784
22791,8,5,8,3,1,596.5278052360642
22792,4,0,7,9,0,130.86827362506395
22793,0,9,0,2,8,379.512366598873
22794,8,1,1,7,9,587.3914734900143
22795,5,2,9,0,6,204.1145413987062
22796,4,7,6,7,7,362.7207353577313
22797,5,0,9,9,8,197.1193444402372
22798,0,8,4,4,4,224.64830834255378
22799,9,4,2,1,4,820.8139725683269
22800,4,5,9,9,3,221.43294933158748
22801,0,9,4,2,2,175.76979994101328
22802,1,9,8,8,0,146.1981276218861
22803,9,2,1,9,8,845.5097080927213
22804,3,9,6,9,0,171.89433959851092
22805,7,8,5,5,9,735.3530106735271
22806,5,5,4,6,8,352.1519000165595
22807,8,1,0,4,0,533.9406018603333
22808,9,3,9,4,4,833.7479885959646
22809,9,5,7,1,6,900.8816526284721
22810,3,7,4,2,8,322.2529431633644
22811,8,8,4,2,5,758.3278026708252
22812,8,8,6,7,3,725.262112306794
22813,0,4,3,5,2,82.63852831402845
22814,1,2,8,5,4,86.47005167513596
22815,5,9,7,7,2,334.3212429666115
22816,4,5,7,5,2,175.55001603483026
22817,5,2,2,3,9,222.7010174080674
22818,6,7,6,2,6,461.7941827481193
22819,8,8,8,1,3,701.746254206236
22820,0,0,1,3,1,18.657234083730824
22821,1,0,5,2,1,26.807390760307864
22822,5,6,4,0,2,221.58616498381565
22823,6,6,5,9,0,312.9018449391524
22824,8,2,7,7,4,604.9727021112412
22825,0,3,5,8,7,148.13099962529657
22826,4,4,2,3,4,165.98615271539467
22827,5,7,0,2,0,184.83774070537268
22828,1,5,6,6,3,134.98194990831885
22829,7,9,7,6,5,655.8030799650189
22830,4,3,7,3,9,217.45782523718117
22831,8,7,9,3,0,603.601525438406
22832,6,6,1,7,2,338.95838774892843
22833,4,4,6,7,6,229.77657246622525
22834,3,9,7,9,5,354.8014177403341
22835,8,1,8,8,1,581.1523911862248
22836,8,2,8,3,7,611.5938658888336
22837,0,6,1,2,8,241.13209529734806
22838,6,0,4,4,6,248.72800617189745
22839,0,9,1,9,2,201.4699795217969
22840,5,3,8,7,8,289.83810834682913
22841,1,3,8,5,8,155.95940589246186
22842,9,5,6,2,9,962.3368512882234
22843,6,2,1,6,1,261.081742776667
22844,7,9,5,8,4,623.5377142855389
22845,5,8,7,2,6,412.50771645998174
22846,3,6,9,3,8,297.32844359742717
22847,3,1,1,6,7,89.36048277369791
22848,3,3,3,5,7,154.62660163795886
22849,1,6,5,1,7,225.2280575756579
22850,5,9,0,4,7,478.4406383190371
22851,5,1,4,0,2,146.7075085663892
22852,9,9,3,6,4,993.9485698786596
22853,0,4,6,1,3,87.19348555467646
22854,8,2,0,1,1,529.6459788754178
22855,1,7,3,6,5,229.41879281339124
22856,9,9,9,6,7,1119.138073303852
22857,8,3,3,0,3,566.5297844880728
22858,7,0,3,5,5,377.8356254725537
22859,9,0,7,0,6,750.384095212937
22860,7,8,8,3,3,542.9569208751734
22861,9,0,3,9,2,783.8982340840328
22862,5,0,6,4,9,163.64963594342476
22863,0,1,6,1,4,40.71734755673661
22864,9,2,6,5,7,832.4729356934723
22865,4,4,9,0,9,251.48707010927197
22866,3,5,7,9,9,298.6332068984514
22867,2,8,2,3,9,381.7170220541091
22868,7,7,5,0,0,407.8230962389359
22869,4,9,1,4,9,492.62505819397927
22870,5,2,8,9,0,198.9280285693414
22871,2,3,8,7,9,184.67407544355186
22872,4,9,4,8,7,449.23204162208623
22873,6,5,7,4,6,402.01574217635556
22874,0,9,2,6,8,405.42523012672984
22875,9,1,3,6,1,773.5635386613819
22876,6,4,8,7,7,403.93860141086583
22877,5,5,9,0,4,257.0401562244226
22878,3,7,3,5,9,362.20471610931537
22879,0,8,8,3,7,327.185109913802
22880,4,7,5,5,5,293.06607363410336
22881,1,2,5,7,2,71.94066705766103
22882,2,8,0,6,5,262.2427159108409
22883,7,2,5,9,2,423.6873663009925
22884,3,7,6,8,7,330.27084500357245
22885,0,5,2,9,6,196.607105476346
22886,3,1,8,0,2,60.55364538980808
22887,1,0,9,1,4,33.63432570913165
22888,9,3,4,3,9,873.206928101872
22889,6,4,1,2,0,245.47573849040282
22890,9,7,9,4,9,1077.3563934427646
22891,7,1,6,0,4,378.5315498474765
22892,6,3,7,1,1,263.07269769155846
22893,5,9,7,6,6,473.35011875218953
22894,3,2,3,0,6,88.37035982459639
22895,6,2,1,5,5,288.0360386187968
22896,7,0,9,0,4,370.7092487464134
22897,3,7,6,8,9,386.06778525363984
22898,4,4,4,6,0,122.70112176171259
22899,0,1,3,7,2,53.23284735929793
22900,8,4,6,3,4,625.6238164769503
22901,4,5,5,1,4,189.28994463063935
22902,5,9,7,1,5,412.4793706024465
22903,1,2,4,7,9,124.29710994844153
22904,9,2,7,3,9,841.4511621936347
22905,4,8,2,4,2,218.66686383999536
22906,3,2,1,1,4,71.45495862042095
22907,0,2,4,4,0,36.8682273536914
22908,8,8,9,9,0,648.6616008792288
22909,5,0,7,3,2,161.4281850249723
22910,2,1,6,1,3,44.10203580779907
22911,4,2,0,2,6,126.7071282192147
22912,8,5,7,7,1,613.5026330921975
22913,6,5,3,7,2,325.1792822251002
22914,6,1,3,7,2,269.21843219676595
22915,4,2,0,2,1,86.30987880842174
22916,2,5,8,7,0,92.68237043807324
22917,6,4,2,3,3,301.83499202317483
22918,4,2,0,9,6,161.9777524961716
